Bank Ticker,BAC,BAC,BAC,BAC,BAC,C,C,C,C,C,GS,GS,GS,GS,GS,JPM,JPM,JPM,JPM,JPM,MS,MS,MS,MS,MS,WFC,WFC,WFC,WFC,WFC
Stock Info,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-11,13.228,13.46,13.17,13.179,73248930,40.878,41.538000000000004,40.696999999999996,40.705999999999996,17472992,151.38,152.49,149.42,149.56,2230778,55.641999999999996,56.208,55.498999999999995,55.498999999999995,12526697,24.109,24.47,23.89,23.9,10576719,42.778,43.088,42.534,42.534,19996171
2016-05-10,13.071,13.3,13.043,13.276,64399009,40.585,41.1,40.374,41.043,14865949,148.86,151.5,148.61,151.44,2532678,55.266000000000005,55.902,55.086999999999996,55.706,13248277,23.944000000000003,24.29,23.828000000000003,24.146,12352756,42.465,42.907,42.465,42.81,16400445
2016-05-09,13.071,13.17,12.911,12.985999999999999,59510288,40.559,40.833,39.953,40.174,15566060,148.43,149.98,147.11,147.79,2235417,55.105,55.574,54.81399999999999,54.96,12465175,23.789,24.028000000000002,23.605999999999998,23.663,11839235,42.483000000000004,42.656000000000006,42.301,42.361000000000004,15984254
2016-05-06,12.835,13.124,12.81,13.097000000000001,82418558,40.102,40.659,40.018,40.65,19261222,148.42,150.29,147.3,149.01,2455364,54.501999999999995,55.383,54.403999999999996,55.31100000000001,12312262,23.563000000000002,23.89,23.483,23.799,13237456,42.211999999999996,42.57,42.161,42.483000000000004,16372377
2016-05-05,13.133,13.293,12.995,13.043,78651969,40.989,41.263999999999996,40.421,40.485,16287675,150.85,150.89,148.72,149.66,2522399,55.31100000000001,55.667,54.824,54.986999999999995,15629513,23.809,24.028000000000002,23.573,23.729,13134809,42.44,42.629,42.265,42.43,18397953
2016-05-04,13.081,13.247,12.995,13.115,106849023,41.081,41.207,40.426,40.878,26557932,151.25,152.56,149.25,150.19,3414819,55.445,55.902,55.013999999999996,55.283,18954300,24.028000000000002,24.136,23.619,23.828000000000003,16703180,42.516000000000005,42.699,42.18899999999999,42.411,25847391
2016-05-03,13.469000000000001,13.469000000000001,13.133,13.328,118997146,41.894,41.949,41.17100000000001,41.711999999999996,23145365,153.56,153.97,151.39,153.05,2957587,56.479,56.488,55.49100000000001,56.173,21277119,24.373,24.398000000000003,23.881,24.381,18436681,42.882,43.115,42.605,43.003,18890185
2016-05-02,13.535,13.719000000000001,13.367,13.710999999999999,74170228,42.599,42.865,42.012,42.727,15078974,154.87,156.86,153.85,155.92,2129985,57.188,57.468,56.696000000000005,57.276,11400260,24.572,24.951999999999998,24.335,24.715999999999998,16529980,43.24100000000001,43.605,43.131,43.50899999999999,17184411
2016-04-29,13.673,13.783,13.394,13.515999999999998,131409947,42.57899999999999,42.894,42.16,42.361999999999995,26128942,153.68,154.5,152.52,153.97,3078470,56.65,57.117,56.298,56.746,18237569,24.49,24.697,24.355,24.535,17070339,43.398999999999994,43.398999999999994,42.726000000000006,42.986000000000004,20786386
2016-04-28,13.85,13.998,13.700999999999999,13.728,84501702,42.828,43.506,42.608000000000004,42.773999999999994,20088822,155.12,156.99,153.87,154.15,2693678,57.141000000000005,57.836999999999996,56.883,57.11,14313795,24.69,25.221,24.553,24.69,12238693,43.44,43.802,43.173,43.354,18028600
2016-04-27,13.942,14.202,13.904000000000002,13.942,124584545,42.875,43.744,42.782,43.277,21215163,155.59,158.24,154.72,156.61,3540036,57.341,58.043,57.11,57.56399999999999,17011404,24.779,25.234,24.653000000000002,24.962,13765255,43.75,44.216,43.622,43.802,17839078
2016-04-26,13.942,14.052999999999999,13.738,14.007,91193147,42.71,43.121,42.445,43.066,17029753,155.14,155.75,154.08,155.6,2396570,57.295,57.528999999999996,56.865,57.402,13401795,24.808000000000003,24.951,24.644000000000002,24.845,15280158,43.44,43.852,43.388999999999996,43.792,15501885
2016-04-25,13.942,14.052999999999999,13.747,13.886,75826876,42.638000000000005,42.912,42.187,42.695,14740468,155.75,157.06,153.92,154.88,2635816,57.11,57.419,56.7,57.11,11902265,24.828000000000003,24.989,24.555,24.828000000000003,13028394,43.271,43.518,43.107,43.44,13570028
2016-04-22,13.797,14.052999999999999,13.797,14.025,89837443,42.695,43.29600000000001,42.629,42.946999999999996,19055547,155.55,157.16,155.42,156.44,2853312,57.141000000000005,57.806999999999995,57.141000000000005,57.438,13844533,24.636,25.086,24.608,24.98,21160574,43.042,43.637,43.042,43.534,19027960
2016-04-21,13.904000000000002,14.049000000000001,13.690999999999999,13.831,130776338,42.782,42.928999999999995,42.27,42.608999999999995,23534312,156.24,158.44,154.8,155.11,4433378,57.699,58.058,56.873000000000005,57.11,17121576,24.659000000000002,25.141,24.476999999999997,24.581999999999997,18382584,43.475,43.674,42.942,43.042,23539823
2016-04-20,13.515999999999998,13.868,13.487,13.86,124070286,41.824,42.747,41.81399999999999,42.736999999999995,23658884,151.97,157.12,151.92,156.67,5116460,57.0,57.743,56.7,57.68,16249450,23.878,24.779,23.824,24.715999999999998,27523285,42.986000000000004,43.45,42.795,43.388999999999996,26329557
2016-04-19,13.238,13.495999999999999,13.218,13.412,115215308,41.53,41.997,41.356,41.723,20591976,148.01,153.59,147.29,152.61,6211467,56.165,56.996,56.165,56.856,21442136,23.320999999999998,23.886999999999997,23.264,23.861,25494799,42.151,42.933,42.123999999999995,42.898999999999994,21710163
2016-04-18,12.855,13.218,12.825999999999999,13.151,86697416,40.616,41.375,40.424,41.246,25067571,147.89,150.12,147.43,149.18,3228058,55.347,56.192,55.248999999999995,55.91,15375505,23.607,23.625999999999998,23.021,23.201999999999998,32807470,41.257,42.038999999999994,41.202,42.006,20932983
2016-04-15,13.247,13.267000000000001,12.949000000000002,12.995,94524284,42.472,42.57,40.78,41.075,42830667,151.28,151.76,148.43,148.74,3696031,56.458999999999996,56.479,55.177,55.553999999999995,21475364,23.726,23.778000000000002,23.185,23.23,16488451,41.812,42.092,41.332,41.498000000000005,28910760
2016-04-14,12.725999999999999,13.257,12.718,13.124,193054623,40.361,41.413000000000004,40.25,41.128,29375893,149.66,152.24,149.29,150.98,3264962,55.391000000000005,56.483999999999995,55.316,56.199,27003383,23.212,23.68,23.138,23.6,20713114,41.541000000000004,42.398999999999994,41.427,41.96,34945806
2016-04-13,12.577,12.855,12.558,12.800999999999998,149018694,38.905,40.68,38.905,40.46,36230422,146.86,150.11,146.71,149.98,5484432,54.305,55.81399999999999,54.217,55.482,41769943,22.570999999999998,23.339000000000002,22.526,23.339000000000002,20225779,41.531000000000006,42.354,41.513000000000005,42.168,30585565
2016-04-12,12.069,12.372,12.0,12.317,108173051,37.743,38.367,37.599000000000004,38.311,21748482,143.23,145.5,141.95,144.78,2912860,52.383,53.32899999999999,52.258,53.227,19759646,21.839000000000002,22.41,21.802,22.164,16575739,40.543,41.136,40.38,41.082,21804596
2016-04-11,11.99,12.15,11.954,12.039000000000001,85349475,37.251999999999995,37.955999999999996,37.224000000000004,37.599000000000004,23042191,141.84,144.39,141.12,142.79,3692429,51.998000000000005,52.867,51.998000000000005,52.258,19620398,21.55,22.038,21.524,21.743000000000002,13422428,40.518,41.033,40.421,40.446,17562784
2016-04-08,12.095,12.198,11.937000000000001,11.954,82269391,37.361,37.743,36.914,37.003,16048754,142.67,143.43,140.74,140.99,3325285,51.818000000000005,52.599,51.8,51.845,15078796,21.65,21.802,21.335,21.416,11088496,40.725,40.981,40.397,40.482,14224775
2016-04-07,12.207,12.257,11.835,11.927,113702858,37.762,37.928000000000004,36.528,36.82,24725761,144.14,144.51,140.14,141.12,5101675,52.312,52.467,51.24,51.468,21410616,21.848000000000003,21.918000000000003,21.2,21.388,19008612,41.033,41.091,40.096,40.363,20453238
2016-04-06,12.253,12.345999999999998,12.168,12.317,67324696,37.975,38.301,37.663000000000004,38.277,17682013,145.67,146.6,144.4,145.6,3114572,52.239,52.867,52.032,52.806000000000004,13545647,21.947,22.299,21.886,22.021,16613726,40.757,41.393,40.613,41.351000000000006,20000950
2016-04-05,12.345999999999998,12.380999999999998,12.216,12.243,84391930,37.899,38.311,37.599000000000004,37.955999999999996,19538531,146.77,146.86,145.0,145.75,3004063,52.607,52.826,52.265,52.4,14348698,22.21,22.274,21.858,21.985,14256681,41.351000000000006,41.36,40.818000000000005,40.861,21250972
2016-04-04,12.567,12.67,12.448,12.538,64038430,38.732,39.044000000000004,38.385,38.458,15720474,150.09,150.12,147.67,148.02,2641371,53.37,53.483999999999995,52.942,53.158,13686850,22.986,23.003,22.462,22.581,12651410,41.644,41.857,41.455,41.71,14060211
2016-04-01,12.504000000000001,12.67,12.364,12.587,78718183,37.966,38.948,37.762,38.833,19409609,146.79,150.13,145.49,149.95,3594153,52.603,53.532,52.196000000000005,53.361000000000004,17297590,22.444000000000003,23.156,22.201999999999998,23.021,17172048,41.48,41.781000000000006,41.086999999999996,41.669,16649998
2016-03-31,12.520999999999999,12.725999999999999,12.485999999999999,12.548,85711544,38.25,38.713,38.025999999999996,38.173,17127548,146.51,147.76,146.4,147.27,3115630,52.986000000000004,53.416000000000004,52.687,52.784,16721846,22.462,23.026,22.444000000000003,22.554000000000002,17174666,41.798,42.001999999999995,41.513000000000005,41.592,19065951
2016-03-30,12.520999999999999,12.679,12.494000000000002,12.514000000000001,92428366,38.385,38.943000000000005,38.268,38.296,16144984,146.47,148.26,145.33,146.83,3333041,52.995,53.681000000000004,52.926,53.218999999999994,14929900,22.506,22.930999999999997,22.326999999999998,22.607,12747424,41.626000000000005,42.278999999999996,41.408,41.841,19525112
2016-03-29,12.567,12.567,12.307,12.458,109248821,38.202,38.202,37.616,38.147,19852902,143.43,145.75,142.14,145.45,3111579,52.88,52.88,52.168,52.613,17870213,22.146,22.368000000000002,21.752,22.344,15443347,41.812,41.841,41.146,41.324,28423061
2016-03-28,12.745999999999999,12.755999999999998,12.567,12.642000000000001,58597727,38.495,38.57,38.111,38.329,14285823,143.67,145.09,142.97,144.33,2460634,53.06,53.255,52.746,52.945,12519976,22.526,22.607,22.250999999999998,22.291,10579285,42.177,42.177,41.757,41.886,21482714
2016-03-24,12.448,12.708,12.317,12.698,102101521,38.202,38.349000000000004,37.516999999999996,38.349000000000004,24850284,142.99,143.59,140.85,143.55,3936675,52.854,53.042,52.473,53.015,14495516,22.488000000000003,22.488000000000003,21.904,22.480999999999998,17496842,42.158,42.208999999999996,41.728,42.055,24265837
2016-03-23,12.782,12.835,12.624,12.642000000000001,103151974,39.571999999999996,39.774,38.659,38.742,26234268,144.73,145.93,144.09,144.56,3872555,53.781000000000006,53.934,53.352,53.423,13080361,23.291999999999998,23.33,22.725,22.785999999999998,11567124,43.157,43.285,42.744,42.795,15868627
2016-03-22,12.689,12.845,12.65,12.773,89630235,39.563,39.897,39.234,39.665,16279152,145.89,145.97,143.88,144.68,3753342,53.468999999999994,53.995,53.14,53.692,13510879,23.094,23.465,22.944000000000003,23.302,15107258,43.183,43.501000000000005,43.003,43.318999999999996,16170121
2016-03-21,12.81,13.024000000000001,12.735999999999999,12.845,112736239,39.71,40.469,39.544000000000004,39.868,17744200,147.52,149.06,146.12,146.62,4700506,53.674,54.208999999999996,53.446000000000005,53.887,14230713,23.6,23.997,23.316,23.389,11149231,43.431000000000004,43.646,43.148999999999994,43.57899999999999,15746949
2016-03-18,12.698,12.884,12.577,12.800999999999998,157861891,39.71,40.199,39.544000000000004,39.81,33686565,144.4,148.41,144.36,147.88,7901460,53.523,54.342,53.177,53.907,33175349,23.49,23.94,23.428,23.698,26649989,43.382,43.605,42.942,43.468999999999994,41639896
2016-03-17,12.270999999999999,12.509,12.114,12.439,131573030,38.393,39.248000000000005,37.838,39.18,26533218,141.1,144.46,139.54,143.47,4723636,52.381,52.70399999999999,51.687,52.364,21768363,22.554000000000002,23.471999999999998,22.164,23.311,22976402,42.51,42.942,42.006,42.77,18606386
2016-03-16,12.538,12.819,12.15,12.354000000000001,161145524,38.523,39.365,37.946999999999996,38.611999999999995,25130984,141.6,143.41,140.46,141.25,4593538,52.573,53.255,52.111999999999995,52.513999999999996,19548808,22.815,23.254,22.281999999999996,22.689,19785098,42.788000000000004,43.251000000000005,42.383,42.605,19335598
2016-03-15,12.538,12.624,12.43,12.595999999999998,86508735,38.639,38.97,38.376,38.943000000000005,15071561,143.21,143.3,141.58,142.63,3977205,52.178000000000004,52.773999999999994,52.081,52.765,12240670,23.112,23.160999999999998,22.651999999999997,22.930999999999997,17629687,42.398999999999994,42.993,42.313,42.986000000000004,15051021
2016-03-14,12.735999999999999,12.755999999999998,12.520999999999999,12.66,94479243,39.007,39.234,38.59,39.016,16761921,144.15,144.91,142.73,144.0,3536439,52.72,52.861000000000004,52.23,52.696000000000005,15074461,23.291999999999998,23.509,23.138,23.363000000000003,19519605,42.978,43.06100000000001,42.52,42.898999999999994,14887573
2016-03-11,12.475999999999999,12.845,12.411,12.800999999999998,129607667,38.649,39.328,38.186,39.309,23032026,143.8,144.64,142.96,144.42,4323177,52.93600000000001,53.042,52.273999999999994,52.888000000000005,23620406,22.679000000000002,23.526999999999997,22.642,23.445999999999998,27100759,42.246,43.115,42.043,43.06100000000001,21273036
2016-03-10,12.28,12.439,12.069,12.317,133030164,38.045,38.541,37.132,37.829,23119497,141.12,144.09,139.63,141.68,4936833,53.111000000000004,53.183,51.528,52.238,23715688,22.462,22.679000000000002,22.043000000000003,22.228,22309242,42.092,42.253,41.25,41.718,21560210
2016-03-09,12.224,12.317,12.069,12.198,99209397,37.82,37.881,37.146,37.625,20310796,142.71,143.09,139.96,140.65,3463918,52.72,53.068000000000005,52.302,52.696000000000005,14836500,22.725,22.776999999999997,22.038,22.193,26106411,42.468999999999994,42.574,41.718,41.96,20825750
2016-03-08,12.439,12.499,12.114,12.122,135287378,38.541,38.686,37.48,37.536,28706628,144.48,144.71,142.14,142.23,4078306,52.773999999999994,53.032,52.302,52.39,15843927,23.175,23.320999999999998,22.488000000000003,22.554000000000002,24081009,42.667,42.708,42.073,42.18600000000001,21032225
2016-03-07,12.485999999999999,12.642000000000001,12.411,12.558,104963051,38.732,39.251999999999995,38.478,38.96,24205816,146.35,146.7,144.88,145.75,2954446,53.068000000000005,53.523,52.87,53.423,14394407,23.302,23.743000000000002,23.175,23.526999999999997,10906770,42.805,43.136,42.52,43.06100000000001,16713077
2016-03-04,12.773,12.892000000000001,12.520999999999999,12.567,184459752,39.382,39.858000000000004,38.833,39.162,30681199,146.7,149.01,145.69,147.16,5602919,53.568000000000005,53.968999999999994,53.06100000000001,53.523,20686839,23.68,23.896,23.363000000000003,23.561,15113227,43.012,43.422,42.725,43.097,21677243
